origin_city,origin_iata,destination_city,destination_iata,flight_duration_hr,airline,stops,class,estimated_price_usd,estimated_price_eur
Ottawa,YOW,Tallinn,TLL,14.7,Delta,1 escala,Económica,600.38,552.35
Ottawa,YOW,Tallinn,TLL,12.2,Air France,1 escala,Económica,1185.36,1090.53
Ottawa,YOW,Teherán,THR,10.9,Lufthansa,1 escala,Económica,383.33,352.66
Ottawa,YOW,Tokyo,HND,16.1,Qatar Airways,2 escalas,Business,297.19,273.41
Ottawa,YOW,Tokyo,HND,13.2,Delta,1 escala,Business,2374.71,2184.73
Ottawa,YOW,Toronto,YYZ,7.8,Turkish Airlines,Directo,Primera Clase,3455.62,3179.17
Ottawa,YOW,Túnez,TUN,16.8,Delta,2 escalas,Económica,877.35,807.16
Ottawa,YOW,Valletta,MLA,15.3,British Airways,Directo,Business,1030.63,948.18
Ottawa,YOW,Valletta,MLA,17.0,American Airlines,2 escalas,Business,2535.39,2332.56
Ottawa,YOW,Valletta,MLA,11.3,LATAM,Directo,Económica Premium,895.03,823.43
Ottawa,YOW,Vienna,VIE,4.6,LATAM,2 escalas,Business,477.68,439.47
Ottawa,YOW,Vilnius,VNO,6.4,Lufthansa,1 escala,Business,1327.17,1221.0
Ottawa,YOW,Vilnius,VNO,13.6,LATAM,2 escalas,Primera Clase,614.99,565.79
Ottawa,YOW,Warsaw,WAW,8.8,LATAM,Directo,Económica,608.47,559.79
Ottawa,YOW,Warsaw,WAW,8.6,Singapore Airlines,2 escalas,Económica,566.25,520.95
Ottawa,YOW,Warsaw,WAW,10.7,LATAM,Directo,Business,1347.33,1239.54
Ottawa,YOW,Warsaw,WAW,16.0,Qatar Airways,2 escalas,Primera Clase,2693.61,2478.12
Ottawa,YOW,Wellington,WLG,12.2,Aeroméxico,1 escala,Económica,936.27,861.37
Ottawa,YOW,Wellington,WLG,9.7,LATAM,1 escala,Primera Clase,3557.53,3272.93
Ottawa,YOW,Zurich,ZRH,11.7,Delta,Directo,Business,1436.39,1321.48
Melbourne,MEL,Accra,ACC,15.1,Aeroméxico,2 escalas,Económica Premium,1394.66,1283.09
Melbourne,MEL,Accra,ACC,13.9,Aeroméxico,1 escala,Económica Premium,338.69,311.59
Melbourne,MEL,Accra,ACC,15.4,American Airlines,Directo,Primera Clase,606.54,558.02
Melbourne,MEL,Adís Abeba,ADD,15.5,Lufthansa,Directo,Económica,485.18,446.37
Melbourne,MEL,Adís Abeba,ADD,2.6,United,2 escalas,Económica,249.22,229.28
Melbourne,MEL,Adís Abeba,ADD,4.3,Emirates,2 escalas,Económica,928.78,854.48
Melbourne,MEL,Adís Abeba,ADD,12.6,Delta,Directo,Económica,282.08,259.51
Melbourne,MEL,Amman,AMM,1.7,Aeroméxico,2 escalas,Primera Clase,1238.12,1139.07
Melbourne,MEL,Amman,AMM,6.4,Air France,Directo,Primera Clase,2350.07,2162.06
Melbourne,MEL,Amsterdam,AMS,2.6,United,1 escala,Business,1957.42,1800.83
Melbourne,MEL,Anchorage,ANC,3.0,Delta,1 escala,Primera Clase,368.58,339.09
Melbourne,MEL,Andorra la Vella,LEU,16.4,United,2 escalas,Primera Clase,1064.37,979.22
Melbourne,MEL,Argel,ALG,13.5,Delta,2 escalas,Económica Premium,1072.44,986.64
Melbourne,MEL,Auckland,AKL,14.8,British Airways,Directo,Primera Clase,755.55,695.11
Melbourne,MEL,Bagdad,BGW,6.6,Delta,Directo,Económica,986.18,907.29
Melbourne,MEL,Bagdad,BGW,1.8,American Airlines,2 escalas,Económica,824.64,758.67
Melbourne,MEL,Bali,DPS,12.3,Lufthansa,1 escala,Económica,994.72,915.14
Melbourne,MEL,Beijing,PEK,17.7,LATAM,2 escalas,Económica,642.8,591.38
Melbourne,MEL,Beijing,PEK,15.1,American Airlines,Directo,Primera Clase,2786.26,2563.36
Melbourne,MEL,Beirut,BEY,11.7,Singapore Airlines,Directo,Económica,194.38,178.83
Melbourne,MEL,Brisbane,BNE,13.8,Emirates,Directo,Primera Clase,413.71,380.61
Melbourne,MEL,Brisbane,BNE,11.0,Singapore Airlines,Directo,Económica Premium,1261.93,1160.98
Melbourne,MEL,Budapest,BUD,4.4,Aeroméxico,1 escala,Económica,909.65,836.88
Melbourne,MEL,Cairo,CAI,12.3,American Airlines,2 escalas,Económica,305.02,280.62
Melbourne,MEL,Calgary,YYC,5.7,United,Directo,Económica,1166.3,1073.0
Melbourne,MEL,Calgary,YYC,15.3,Qatar Airways,2 escalas,Primera Clase,528.2,485.94
Melbourne,MEL,Calgary,YYC,12.5,Singapore Airlines,1 escala,Económica Premium,231.91,213.36
Melbourne,MEL,Cancún,CUN,13.3,Qatar Airways,1 escala,Primera Clase,2228.83,2050.52
Melbourne,MEL,Cape Town,CPT,2.1,Air France,Directo,Primera Clase,1739.04,1599.92
Melbourne,MEL,Cape Town,CPT,9.9,LATAM,1 escala,Económica Premium,1484.07,1365.34
Melbourne,MEL,Caracas,CCS,14.1,Singapore Airlines,Directo,Business,2306.37,2121.86
Melbourne,MEL,Cartagena,CTG,11.8,Emirates,Directo,Primera Clase,1778.33,1636.06
Melbourne,MEL,Cartagena,CTG,2.4,American Airlines,Directo,Business,2035.0,1872.2
Melbourne,MEL,Chicago,ORD,15.5,Delta,1 escala,Primera Clase,3696.99,3401.23
Melbourne,MEL,Doha,DOH,16.5,Qatar Airways,1 escala,Primera Clase,833.54,766.86
Melbourne,MEL,Doha,DOH,4.7,United,1 escala,Business,179.75,165.37
Melbourne,MEL,Estocolmo,ARN,15.3,LATAM,1 escala,Primera Clase,1549.11,1425.18
Melbourne,MEL,Guadalajara,GDL,1.6,Aeroméxico,2 escalas,Business,1888.26,1737.2
Melbourne,MEL,Helsinki,HEL,14.4,Lufthansa,Directo,Business,2272.52,2090.72
Melbourne,MEL,Houston,IAH,14.2,LATAM,1 escala,Económica,1192.74,1097.32
Melbourne,MEL,Hyderabad,HYD,15.2,Air France,2 escalas,Económica Premium,338.34,311.27
Melbourne,MEL,Jakarta,CGK,5.6,American Airlines,1 escala,Económica,1174.9,1080.91
Melbourne,MEL,Jerusalén,TLV,7.4,Emirates,Directo,Económica,1615.69,1486.43
Melbourne,MEL,Kitzbühel,,10.3,Emirates,2 escalas,Business,1493.15,1373.7
Melbourne,MEL,Kitzbühel,,14.2,Turkish Airlines,2 escalas,Business,2570.72,2365.06
Melbourne,MEL,Kuwait City,KWI,11.9,Lufthansa,Directo,Económica Premium,590.1,542.89
Melbourne,MEL,Kuwait City,KWI,11.3,Singapore Airlines,Directo,Primera Clase,4005.4,3684.97
Melbourne,MEL,Kuwait City,KWI,13.9,Qatar Airways,1 escala,Económica,327.54,301.34
Melbourne,MEL,Kuwait City,KWI,3.9,Aeroméxico,1 escala,Económica Premium,627.62,577.41
Melbourne,MEL,Lisboa,LIS,13.4,Air France,2 escalas,Económica,914.14,841.01
Melbourne,MEL,Londres,LHR,1.8,Emirates,2 escalas,Business,2273.73,2091.83
Melbourne,MEL,Londres,LHR,12.8,Singapore Airlines,1 escala,Primera Clase,961.68,884.75
Melbourne,MEL,Los Angeles,LAX,8.9,United,2 escalas,Económica,660.47,607.63
Melbourne,MEL,Los Angeles,LAX,5.9,Air France,Directo,Económica,507.87,467.24
Melbourne,MEL,Luxembourg,LUX,2.2,American Airlines,1 escala,Económica,1022.11,940.34
Melbourne,MEL,Luxembourg,LUX,7.5,United,2 escalas,Primera Clase,3909.95,3597.15
Melbourne,MEL,Luxembourg,LUX,15.4,Lufthansa,2 escalas,Business,882.01,811.45
Melbourne,MEL,Madrid,MAD,16.6,Qatar Airways,2 escalas,Económica,707.51,650.91
Melbourne,MEL,Manama,BAH,3.3,Emirates,Directo,Económica Premium,504.29,463.95
Melbourne,MEL,Manama,BAH,17.5,United,1 escala,Primera Clase,2479.38,2281.03
Melbourne,MEL,Manila,MNL,11.4,Delta,2 escalas,Primera Clase,339.94,312.74
Melbourne,MEL,Marrakech,RAK,6.6,Lufthansa,Directo,Económica Premium,1177.59,1083.38
Melbourne,MEL,Marrakech,RAK,9.2,Delta,2 escalas,Económica Premium,940.11,864.9
Melbourne,MEL,Medellín,MDE,8.6,American Airlines,2 escalas,Business,1632.13,1501.56
Melbourne,MEL,Medellín,MDE,8.2,Singapore Airlines,Directo,Business,2155.77,1983.31
Melbourne,MEL,Monaco,NCE,16.1,LATAM,2 escalas,Económica,1922.01,1768.25
Melbourne,MEL,Monaco,NCE,11.9,Air France,2 escalas,Económica,1023.06,941.22
Melbourne,MEL,Montreal,YUL,8.1,Air France,Directo,Económica Premium,392.7,361.28
Melbourne,MEL,Montreal,YUL,7.0,American Airlines,Directo,Económica Premium,275.66,253.61
Melbourne,MEL,Mumbai,BOM,6.1,Air France,1 escala,Primera Clase,632.85,582.22
Melbourne,MEL,Mykonos,JMK,8.7,Turkish Airlines,1 escala,Económica,581.65,535.12
Melbourne,MEL,Nairobi,NBO,5.6,Lufthansa,2 escalas,Económica,1758.48,1617.8
Melbourne,MEL,Nairobi,NBO,1.7,Air France,1 escala,Económica,984.69,905.91
Melbourne,MEL,New Delhi,DEL,10.6,American Airlines,1 escala,Económica,253.7,233.4
Melbourne,MEL,Nueva York,NYC,16.2,Lufthansa,Directo,Business,2015.75,1854.49
Melbourne,MEL,Nueva York,NYC,11.7,LATAM,1 escala,Económica Premium,1130.54,1040.1
Melbourne,MEL,Osaka,KIX,10.7,Turkish Airlines,Directo,Business,2542.6,2339.19
Melbourne,MEL,Ottawa,YOW,5.1,Turkish Airlines,Directo,Económica Premium,127.6,117.39
Melbourne,MEL,París,CDG,7.7,Singapore Airlines,2 escalas,Económica Premium,611.71,562.77
Melbourne,MEL,París,CDG,5.3,Turkish Airlines,2 escalas,Business,2255.72,2075.26
Melbourne,MEL,París,CDG,8.4,Emirates,1 escala,Primera Clase,650.73,598.67
Melbourne,MEL,Perth,PER,2.3,Air France,Directo,Económica,1754.57,1614.2
Melbourne,MEL,Perth,PER,4.4,United,1 escala,Primera Clase,1991.97,1832.61
Melbourne,MEL,Quebec,YQB,2.7,Qatar Airways,Directo,Primera Clase,1307.24,1202.66
Melbourne,MEL,Quito,UIO,17.2,American Airlines,1 escala,Primera Clase,401.93,369.78
Melbourne,MEL,Riga,RIX,5.5,LATAM,2 escalas,Business,1095.13,1007.52
Melbourne,MEL,Roma,FCO,14.2,Lufthansa,1 escala,Business,2529.02,2326.7
Melbourne,MEL,Roma,FCO,2.6,Emirates,1 escala,Business,2506.1,2305.61
Melbourne,MEL,San Juan,SJU,6.2,Emirates,2 escalas,Primera Clase,608.63,559.94
Melbourne,MEL,San Marino,RMI,7.9,Qatar Airways,Directo,Económica Premium,677.47,623.27
Melbourne,MEL,Singapore,SIN,16.2,Lufthansa,2 escalas,Económica Premium,667.26,613.88
Melbourne,MEL,Sydney,SYD,2.3,Air France,2 escalas,Económica Premium,743.14,683.69
Melbourne,MEL,São Paulo,GRU,13.5,Aeroméxico,2 escalas,Primera Clase,1531.33,1408.82
Melbourne,MEL,São Paulo,GRU,12.5,Delta,Directo,Económica Premium,715.18,657.97
Melbourne,MEL,Tallinn,TLL,9.9,Air France,Directo,Business,634.04,583.32
Melbourne,MEL,Teherán,THR,16.5,Delta,Directo,Primera Clase,1505.64,1385.19
Melbourne,MEL,Teherán,THR,5.0,American Airlines,1 escala,Primera Clase,3269.05,3007.53
Melbourne,MEL,Toronto,YYZ,14.5,LATAM,2 escalas,Primera Clase,532.08,489.51
Melbourne,MEL,Túnez,TUN,3.5,British Airways,2 escalas,Primera Clase,962.04,885.08
Melbourne,MEL,Túnez,TUN,10.2,Emirates,2 escalas,Económica Premium,893.19,821.73
Melbourne,MEL,Túnez,TUN,16.4,Qatar Airways,2 escalas,Primera Clase,3474.39,3196.44
Melbourne,MEL,Túnez,TUN,12.0,Emirates,1 escala,Primera Clase,1522.39,1400.6
Melbourne,MEL,Valletta,MLA,2.6,American Airlines,1 escala,Económica,84.19,77.45
Melbourne,MEL,Valletta,MLA,12.8,British Airways,2 escalas,Económica,210.91,194.04
Melbourne,MEL,Valletta,MLA,6.3,Aeroméxico,2 escalas,Primera Clase,2484.84,2286.05
Melbourne,MEL,Vancouver,YVR,6.5,Qatar Airways,2 escalas,Business,2434.95,2240.15
Melbourne,MEL,Vancouver,YVR,4.2,United,1 escala,Primera Clase,1949.98,1793.98
Melbourne,MEL,Vancouver,YVR,4.7,Aeroméxico,Directo,Business,1452.17,1336.0
Melbourne,MEL,Vilnius,VNO,15.0,Aeroméxico,2 escalas,Business,1137.44,1046.44
Melbourne,MEL,Vilnius,VNO,16.3,LATAM,2 escalas,Business,2051.63,1887.5
Melbourne,MEL,Warsaw,WAW,10.7,Air France,1 escala,Business,364.38,335.23
Melbourne,MEL,Warsaw,WAW,10.7,Emirates,1 escala,Económica Premium,1499.81,1379.83
Melbourne,MEL,Wellington,WLG,14.5,Lufthansa,Directo,Económica,1746.4,1606.69
Melbourne,MEL,Zurich,ZRH,13.1,Turkish Airlines,Directo,Económica Premium,886.51,815.59
Brisbane,BNE,Accra,ACC,5.3,LATAM,1 escala,Primera Clase,337.79,310.77
Brisbane,BNE,Accra,ACC,8.3,Emirates,2 escalas,Business,2468.38,2270.91
Brisbane,BNE,Accra,ACC,12.5,Singapore Airlines,Directo,Business,373.17,343.32
Brisbane,BNE,Adís Abeba,ADD,15.4,Qatar Airways,1 escala,Económica,1617.39,1488.0
Brisbane,BNE,Amman,AMM,17.3,Singapore Airlines,Directo,Económica Premium,632.2,581.62
Brisbane,BNE,Amman,AMM,6.7,Turkish Airlines,1 escala,Primera Clase,3723.4,3425.53
Brisbane,BNE,Amman,AMM,6.9,United,2 escalas,Primera Clase,700.49,644.45
Brisbane,BNE,Anchorage,ANC,8.9,British Airways,1 escala,Económica,1496.45,1376.73
Brisbane,BNE,Anchorage,ANC,14.6,British Airways,Directo,Primera Clase,2103.41,1935.14
Brisbane,BNE,Andorra la Vella,LEU,8.5,Delta,Directo,Económica Premium,1335.48,1228.64
Brisbane,BNE,Andorra la Vella,LEU,6.8,Qatar Airways,1 escala,Económica Premium,370.68,341.03
Brisbane,BNE,Argel,ALG,3.8,Qatar Airways,Directo,Business,872.97,803.13
Brisbane,BNE,Auckland,AKL,12.1,Emirates,1 escala,Business,341.42,314.11
Brisbane,BNE,Bagdad,BGW,9.2,Turkish Airlines,1 escala,Económica Premium,1253.52,1153.24
Brisbane,BNE,Bagdad,BGW,16.1,Aeroméxico,1 escala,Primera Clase,3795.41,3491.78
Brisbane,BNE,Bali,DPS,3.9,Emirates,Directo,Económica Premium,733.46,674.78
Brisbane,BNE,Bangalore,BLR,10.5,Turkish Airlines,2 escalas,Business,1882.81,1732.19
Brisbane,BNE,Bangalore,BLR,13.4,Delta,1 escala,Económica,140.05,128.85
Brisbane,BNE,Barcelona,BCN,3.2,Turkish Airlines,Directo,Económica,802.63,738.42
Brisbane,BNE,Beijing,PEK,6.0,Turkish Airlines,2 escalas,Business,2157.97,1985.33
Brisbane,BNE,Beirut,BEY,6.1,Aeroméxico,Directo,Primera Clase,474.68,436.71
Brisbane,BNE,Berlín,BER,4.3,Turkish Airlines,Directo,Económica,828.75,762.45
Brisbane,BNE,Buenos Aires,EZE,14.6,United,2 escalas,Económica,602.73,554.51
Brisbane,BNE,Calgary,YYC,10.6,Delta,1 escala,Económica,1083.44,996.76
Brisbane,BNE,Cape Town,CPT,12.8,Turkish Airlines,2 escalas,Primera Clase,2381.88,2191.33
Brisbane,BNE,Cartagena,CTG,15.4,LATAM,2 escalas,Económica,1117.31,1027.93
Brisbane,BNE,Cartagena,CTG,9.3,Aeroméxico,2 escalas,Económica,1180.95,1086.47
Brisbane,BNE,Casablanca,CMN,5.2,United,1 escala,Económica Premium,952.6,876.39
Brisbane,BNE,Chennai,MAA,16.4,LATAM,Directo,Primera Clase,2430.76,2236.3
Brisbane,BNE,Chennai,MAA,3.4,Lufthansa,2 escalas,Primera Clase,2216.74,2039.4
Brisbane,BNE,Ciudad de México,MEX,5.5,LATAM,2 escalas,Primera Clase,3596.4,3308.69
Brisbane,BNE,Doha,DOH,3.7,LATAM,Directo,Business,1011.42,930.51
Brisbane,BNE,Doha,DOH,11.5,Delta,Directo,Económica,338.65,311.56
Brisbane,BNE,Doha,DOH,17.1,Emirates,1 escala,Económica,986.91,907.96
Brisbane,BNE,Dublin,DUB,2.2,Turkish Airlines,2 escalas,Primera Clase,878.31,808.05
Brisbane,BNE,Dublin,DUB,14.4,United,2 escalas,Business,526.02,483.94
Brisbane,BNE,Dublin,DUB,17.2,Qatar Airways,2 escalas,Business,1409.41,1296.66
Brisbane,BNE,Dublin,DUB,13.5,Qatar Airways,1 escala,Primera Clase,751.09,691.0
Brisbane,BNE,Estambul,IST,12.7,British Airways,1 escala,Económica Premium,594.07,546.54
Brisbane,BNE,Estambul,IST,15.4,Qatar Airways,Directo,Primera Clase,931.06,856.58
Brisbane,BNE,Ginebra,GVA,6.6,Air France,1 escala,Primera Clase,3445.85,3170.18
Brisbane,BNE,Ginebra,GVA,2.2,American Airlines,1 escala,Económica,162.62,149.61
Brisbane,BNE,Guadalajara,GDL,6.4,United,1 escala,Económica Premium,349.12,321.19
Brisbane,BNE,Hanoi,HAN,9.5,Qatar Airways,2 escalas,Económica Premium,1523.49,1401.61
Brisbane,BNE,Helsinki,HEL,6.2,Aeroméxico,Directo,Primera Clase,2398.29,2206.43
Brisbane,BNE,Ho Chi Minh City,SGN,7.2,Singapore Airlines,2 escalas,Primera Clase,3011.71,2770.77
Brisbane,BNE,Jerusalén,TLV,6.6,Singapore Airlines,Directo,Económica,1716.98,1579.62
Brisbane,BNE,Jerusalén,TLV,1.8,Singapore Airlines,1 escala,Primera Clase,3092.25,2844.87
Brisbane,BNE,Johannesburg,JNB,10.3,Lufthansa,Directo,Económica,764.06,702.94
Brisbane,BNE,Kitzbühel,,14.3,Qatar Airways,2 escalas,Primera Clase,3510.38,3229.55
Brisbane,BNE,Kuwait City,KWI,8.6,United,2 escalas,Económica Premium,1625.45,1495.41
Brisbane,BNE,Kuwait City,KWI,17.6,British Airways,1 escala,Business,2242.78,2063.36
Brisbane,BNE,Los Angeles,LAX,17.6,Emirates,2 escalas,Primera Clase,2619.62,2410.05
Brisbane,BNE,Los Angeles,LAX,13.8,Qatar Airways,1 escala,Económica Premium,932.71,858.09
Brisbane,BNE,Luxembourg,LUX,6.5,Emirates,2 escalas,Primera Clase,231.88,213.33
Brisbane,BNE,Manama,BAH,6.9,Delta,1 escala,Business,1184.91,1090.12
Brisbane,BNE,Manila,MNL,9.0,United,1 escala,Económica,947.65,871.84
Brisbane,BNE,Medellín,MDE,17.6,Lufthansa,1 escala,Primera Clase,2873.43,2643.56
Brisbane,BNE,Miami,MIA,6.3,Singapore Airlines,1 escala,Primera Clase,1330.41,1223.98
Brisbane,BNE,Monaco,NCE,11.9,American Airlines,Directo,Business,247.43,227.64
Brisbane,BNE,Monaco,NCE,11.8,American Airlines,1 escala,Primera Clase,1272.51,1170.71
Brisbane,BNE,Montreal,YUL,13.5,LATAM,1 escala,Económica,134.02,123.3
Brisbane,BNE,Moscú,SVO,15.1,Aeroméxico,1 escala,Business,1948.75,1792.85
Brisbane,BNE,Mumbai,BOM,5.6,LATAM,1 escala,Business,1575.62,1449.57
Brisbane,BNE,Mumbai,BOM,3.5,Qatar Airways,Directo,Económica Premium,428.93,394.62
Brisbane,BNE,Nairobi,NBO,13.9,Turkish Airlines,1 escala,Business,325.55,299.51
Brisbane,BNE,New Delhi,DEL,6.3,Air France,1 escala,Económica,279.31,256.97
Brisbane,BNE,Osaka,KIX,13.4,Singapore Airlines,Directo,Económica,298.5,274.62
Brisbane,BNE,Panama City,PTY,14.6,Lufthansa,1 escala,Business,2000.38,1840.35
Brisbane,BNE,Perth,PER,12.7,Qatar Airways,2 escalas,Económica,1296.88,1193.13
Brisbane,BNE,Perth,PER,14.8,Singapore Airlines,1 escala,Primera Clase,2509.44,2308.68
Brisbane,BNE,Praga,PRG,8.9,Delta,Directo,Primera Clase,1491.43,1372.12
Brisbane,BNE,Praga,PRG,12.8,American Airlines,1 escala,Primera Clase,1818.9,1673.39
Brisbane,BNE,Praga,PRG,6.2,LATAM,1 escala,Business,2234.27,2055.53
Brisbane,BNE,Praga,PRG,13.5,British Airways,1 escala,Business,1792.47,1649.07
Brisbane,BNE,Punta Cana,PUJ,10.0,Qatar Airways,2 escalas,Económica Premium,643.31,591.85
Brisbane,BNE,Punta Cana,PUJ,16.5,American Airlines,Directo,Primera Clase,1445.41,1329.78
Brisbane,BNE,Punta Cana,PUJ,10.4,Delta,Directo,Económica Premium,192.42,177.03
Brisbane,BNE,Quebec,YQB,2.8,LATAM,Directo,Económica Premium,615.56,566.32
Brisbane,BNE,Quito,UIO,7.4,Turkish Airlines,2 escalas,Business,1327.22,1221.04
Brisbane,BNE,Riga,RIX,13.8,Lufthansa,Directo,Económica Premium,1390.43,1279.2
Brisbane,BNE,Riga,RIX,2.4,Lufthansa,Directo,Económica,304.87,280.48
Brisbane,BNE,Riga,RIX,12.4,American Airlines,1 escala,Económica,134.41,123.66
Brisbane,BNE,Río de Janeiro,GIG,1.6,Emirates,2 escalas,Primera Clase,4054.72,3730.34
Brisbane,BNE,Río de Janeiro,GIG,3.7,Singapore Airlines,1 escala,Primera Clase,1113.51,1024.43
Brisbane,BNE,San Francisco,SFO,12.5,American Airlines,Directo,Económica,1161.01,1068.13
Brisbane,BNE,San Juan,SJU,10.7,Qatar Airways,Directo,Business,729.75,671.37
Brisbane,BNE,San Marino,RMI,10.5,Air France,1 escala,Económica Premium,1155.8,1063.34
Brisbane,BNE,Santiago,SCL,5.8,Air France,1 escala,Business,2603.56,2395.28
Brisbane,BNE,Tallinn,TLL,16.0,Lufthansa,1 escala,Económica Premium,1922.97,1769.13
Brisbane,BNE,Tallinn,TLL,8.3,Delta,2 escalas,Business,1059.38,974.63
Brisbane,BNE,Teherán,THR,15.4,Singapore Airlines,2 escalas,Económica,1630.02,1499.62
Brisbane,BNE,Teherán,THR,17.1,LATAM,1 escala,Económica Premium,771.31,709.61
Brisbane,BNE,Túnez,TUN,4.3,Air France,2 escalas,Económica,1073.71,987.81
Brisbane,BNE,Valletta,MLA,6.9,Delta,2 escalas,Económica Premium,818.38,752.91
Brisbane,BNE,Vancouver,YVR,8.8,Turkish Airlines,Directo,Económica Premium,711.34,654.43
Brisbane,BNE,Vienna,VIE,15.5,Aeroméxico,1 escala,Primera Clase,1161.83,1068.88
Brisbane,BNE,Vilnius,VNO,17.6,Turkish Airlines,2 escalas,Business,1637.96,1506.92
Brisbane,BNE,Vilnius,VNO,9.9,Air France,2 escalas,Primera Clase,2779.6,2557.23
Brisbane,BNE,Vilnius,VNO,13.1,British Airways,Directo,Económica,145.39,133.76
Brisbane,BNE,Warsaw,WAW,2.3,Lufthansa,1 escala,Económica,238.31,219.25
Brisbane,BNE,Warsaw,WAW,13.4,LATAM,2 escalas,Primera Clase,999.5,919.54
Brisbane,BNE,Wellington,WLG,14.5,United,Directo,Business,1588.8,1461.7
Brisbane,BNE,Wellington,WLG,13.1,American Airlines,2 escalas,Business,2279.51,2097.15
Brisbane,BNE,Wellington,WLG,8.9,Qatar Airways,Directo,Business,545.93,502.26
Brisbane,BNE,Wellington,WLG,5.4,LATAM,1 escala,Económica Premium,684.99,630.19
Perth,PER,Accra,ACC,8.3,Lufthansa,Directo,Económica,121.52,111.8
Perth,PER,Accra,ACC,2.5,American Airlines,Directo,Primera Clase,1713.55,1576.47
Perth,PER,Accra,ACC,11.4,American Airlines,2 escalas,Primera Clase,3944.56,3629.0
Perth,PER,Adís Abeba,ADD,3.7,British Airways,Directo,Económica Premium,1297.84,1194.01
Perth,PER,Amman,AMM,9.2,Delta,Directo,Primera Clase,1498.37,1378.5
Perth,PER,Amman,AMM,5.8,Aeroméxico,1 escala,Económica Premium,684.79,630.01
Perth,PER,Amman,AMM,8.8,Delta,2 escalas,Económica Premium,132.72,122.1
Perth,PER,Amsterdam,AMS,9.2,Lufthansa,Directo,Primera Clase,1052.79,968.57
Perth,PER,Anchorage,ANC,12.4,LATAM,2 escalas,Económica Premium,1632.48,1501.88
Perth,PER,Andorra la Vella,LEU,14.6,Lufthansa,Directo,Económica Premium,793.33,729.86
Perth,PER,Andorra la Vella,LEU,14.9,Lufthansa,2 escalas,Business,1942.91,1787.48
Perth,PER,Andorra la Vella,LEU,11.8,Air France,1 escala,Business,2054.22,1889.88
Perth,PER,Andorra la Vella,LEU,13.6,Singapore Airlines,2 escalas,Económica,177.02,162.86
Perth,PER,Andorra la Vella,LEU,17.5,Delta,1 escala,Económica,119.21,109.67
Perth,PER,Argel,ALG,10.1,Qatar Airways,Directo,Business,883.98,813.26
Perth,PER,Argel,ALG,9.3,LATAM,2 escalas,Primera Clase,3885.25,3574.43
Perth,PER,Auckland,AKL,14.8,Emirates,2 escalas,Business,732.61,674.0
Perth,PER,Auckland,AKL,17.9,Delta,Directo,Business,564.59,519.42
Perth,PER,Bagdad,BGW,2.1,Lufthansa,2 escalas,Primera Clase,1320.12,1214.51
Perth,PER,Bagdad,BGW,3.5,Singapore Airlines,1 escala,Business,1819.71,1674.13
Perth,PER,Bangalore,BLR,2.6,Aeroméxico,1 escala,Primera Clase,1602.67,1474.46
Perth,PER,Bangkok,BKK,8.4,American Airlines,2 escalas,Económica Premium,1411.26,1298.36
Perth,PER,Bangkok,BKK,12.5,LATAM,2 escalas,Económica Premium,713.86,656.75
Perth,PER,Barcelona,BCN,16.4,Singapore Airlines,Directo,Primera Clase,2623.4,2413.53
Perth,PER,Beijing,PEK,9.0,Lufthansa,Directo,Business,1481.76,1363.22
Perth,PER,Beijing,PEK,8.1,Qatar Airways,1 escala,Primera Clase,3729.09,3430.76
Perth,PER,Beirut,BEY,15.7,LATAM,Directo,Económica Premium,1659.69,1526.91
Perth,PER,Berlín,BER,15.7,Air France,1 escala,Business,1969.02,1811.5
Perth,PER,Brisbane,BNE,13.5,American Airlines,1 escala,Primera Clase,1674.31,1540.37
Perth,PER,Brussels,BRU,2.1,Qatar Airways,Directo,Económica,438.77,403.67
Perth,PER,Budapest,BUD,9.1,American Airlines,1 escala,Business,260.52,239.68
Perth,PER,Budapest,BUD,17.5,Qatar Airways,1 escala,Business,1621.82,1492.07
Perth,PER,Buenos Aires,EZE,12.0,Delta,Directo,Económica,814.27,749.13
Perth,PER,Buenos Aires,EZE,15.3,Qatar Airways,1 escala,Económica,760.43,699.6
Perth,PER,Cairo,CAI,6.3,Turkish Airlines,1 escala,Económica,1170.47,1076.83
Perth,PER,Cairo,CAI,9.3,Lufthansa,Directo,Business,1704.88,1568.49
Perth,PER,Calgary,YYC,3.0,British Airways,2 escalas,Primera Clase,2947.87,2712.04
Perth,PER,Cape Town,CPT,11.0,British Airways,Directo,Económica Premium,1450.53,1334.49
Perth,PER,Cape Town,CPT,16.4,LATAM,2 escalas,Económica,983.85,905.14
Perth,PER,Caracas,CCS,14.1,American Airlines,Directo,Económica,490.6,451.35
Perth,PER,Cartagena,CTG,13.3,Air France,Directo,Económica,730.27,671.85
Perth,PER,Casablanca,CMN,13.4,Delta,1 escala,Business,1387.73,1276.71
Perth,PER,Chicago,ORD,12.2,Air France,1 escala,Primera Clase,3158.36,2905.69
Perth,PER,Ciudad de México,MEX,15.3,Air France,2 escalas,Económica Premium,867.4,798.01
Perth,PER,Ciudad de México,MEX,9.9,Aeroméxico,Directo,Business,672.6,618.79
